timestamp,detection_confidence,estimated_distance_cm,flight_time,battery,acc_x,acc_y,acc_z,pitch,roll,yaw_attitude,altitude_tof,vel_x,vel_y,vel_z,rc_lr,rc_fb,rc_ud,rc_yaw
2025-08-07T14:22:55.823130,0.7371113896369934,149.33333333333334,23,39,-22.0,-7.0,-992.0,0,0,167,138,0,0,0,0,-3,0,13
2025-08-07T14:22:55.855179,0.8146110773086548,151.35135135135135,23,39,-22.0,-7.0,-992.0,0,0,167,138,0,0,0,0,-2,0,13
2025-08-07T14:22:55.887445,0.8146110773086548,151.35135135135135,23,39,-6.0,-6.0,-1013.0,0,0,167,138,0,0,0,0,-2,0,13
2025-08-07T14:22:55.916796,0.8146110773086548,151.35135135135135,23,39,-6.0,-6.0,-1013.0,0,0,167,138,0,0,0,0,-2,0,13
2025-08-07T14:22:55.944251,0.2528727054595947,150.33557046979865,23,39,-6.0,-6.0,-1013.0,0,0,167,138,0,0,0,0,-1,0,13
2025-08-07T14:22:55.975316,0.2528727054595947,150.33557046979865,23,39,-6.0,-6.0,-1013.0,0,0,167,138,0,0,0,0,-1,0,13
2025-08-07T14:22:56.009428,0.652834415435791,137.42331288343559,23,39,0.0,-6.0,-1008.0,0,0,168,139,0,0,0,0,-2,0,14
2025-08-07T14:22:56.040428,0.5478489398956299,131.76470588235293,23,39,0.0,-6.0,-1008.0,0,0,168,139,0,0,0,0,-2,0,16
2025-08-07T14:22:56.073494,0.7380257844924927,135.75757575757575,23,39,0.0,-6.0,-1008.0,0,0,168,139,0,0,0,0,-2,0,8
2025-08-07T14:22:56.106813,0.7081581950187683,144.51612903225808,23,39,0.0,-7.0,-995.0,0,0,168,139,0,0,0,0,-3,0,12
2025-08-07T14:22:56.136297,0.6927187442779541,151.35135135135135,23,39,0.0,-7.0,-995.0,0,0,168,139,0,0,0,0,-3,0,12
2025-08-07T14:22:56.164305,0.7235851287841797,144.51612903225808,23,39,0.0,-7.0,-995.0,0,0,168,139,0,0,0,0,-2,0,11
2025-08-07T14:22:56.196817,0.7019074559211731,147.3684210526316,23,39,-2.0,-10.0,-986.0,0,0,168,140,0,0,0,0,-2,0,10
2025-08-07T14:22:56.229584,0.7838367819786072,147.3684210526316,23,39,-2.0,-10.0,-986.0,0,0,168,140,0,0,0,0,-2,0,11
2025-08-07T14:22:56.258627,0.7441235780715942,140.0,23,39,-2.0,-10.0,-986.0,0,0,168,140,0,0,0,0,-2,0,10
2025-08-07T14:22:56.287912,0.7467002868652344,147.3684210526316,23,39,-2.0,-10.0,-986.0,0,0,168,140,0,0,0,0,-2,0,10
2025-08-07T14:22:56.330497,0.8345968723297119,151.35135135135135,24,39,6.0,-11.0,-1001.0,0,0,168,141,0,0,0,0,-2,0,11
2025-08-07T14:22:56.353628,0.8459745049476624,152.38095238095238,24,39,6.0,-11.0,-1001.0,0,0,168,141,0,0,0,0,-2,0,11
2025-08-07T14:22:56.384228,0.8310423493385315,151.35135135135135,24,39,6.0,-11.0,-1001.0,0,0,168,141,0,0,0,0,-2,0,10
2025-08-07T14:22:56.411236,0.7818654775619507,151.35135135135135,24,39,-32.0,-5.0,-988.0,0,0,168,142,0,0,0,0,-1,0,10
2025-08-07T14:22:56.429313,0.7818654775619507,151.35135135135135,24,39,-32.0,-5.0,-988.0,0,0,168,142,0,0,0,0,-1,0,10
2025-08-07T14:22:56.462238,0.7997512221336365,151.35135135135135,24,39,-32.0,-5.0,-988.0,0,0,168,142,0,0,0,0,-1,0,11
2025-08-07T14:22:56.491265,0.7840942740440369,152.38095238095238,24,39,-32.0,-5.0,-988.0,0,0,168,142,0,0,0,0,-1,0,10
2025-08-07T14:22:56.527441,0.7843112349510193,151.35135135135135,24,39,2.0,-18.0,-993.0,0,0,168,142,0,0,0,0,-1,0,11
2025-08-07T14:22:56.559440,0.7984644174575806,152.38095238095238,24,39,2.0,-18.0,-993.0,0,0,168,142,0,0,0,0,-1,0,10
2025-08-07T14:22:56.577446,0.7850032448768616,154.48275862068965,24,39,2.0,-18.0,-993.0,0,0,168,142,0,0,0,0,-1,0,10
2025-08-07T14:22:56.605347,0.7850032448768616,154.48275862068965,24,39,2.0,-12.0,-989.0,0,0,168,142,0,0,0,0,-1,0,10
2025-08-07T14:22:56.633688,0.7516809105873108,148.34437086092714,24,39,2.0,-12.0,-989.0,0,0,168,142,0,0,0,0,-1,0,9
2025-08-07T14:22:56.666216,0.5336697101593018,121.73913043478261,24,39,2.0,-12.0,-989.0,0,0,168,142,0,0,0,0,-2,0,0
2025-08-07T14:22:56.696644,0.7494910955429077,147.3684210526316,24,39,2.0,-12.0,-989.0,0,0,168,142,0,0,0,0,-2,0,13
2025-08-07T14:22:56.732645,0.7836407423019409,151.35135135135135,24,39,-20.0,-6.0,-988.0,0,0,168,143,0,0,0,0,-2,0,10
2025-08-07T14:22:56.761763,0.821487307548523,151.35135135135135,24,39,-20.0,-6.0,-988.0,0,0,168,143,0,0,0,0,-2,0,10
2025-08-07T14:22:56.786038,0.8045555353164673,142.6751592356688,24,39,-20.0,-6.0,-988.0,0,0,168,143,0,0,0,0,-2,0,8
2025-08-07T14:22:56.807166,0.8045555353164673,142.6751592356688,24,39,-12.0,-8.0,-996.0,0,0,169,145,0,0,0,0,-2,0,9
2025-08-07T14:22:56.838127,0.7809408903121948,147.3684210526316,24,39,-12.0,-8.0,-996.0,0,0,169,145,0,0,0,0,-1,0,9
2025-08-07T14:22:56.867936,0.8173672556877136,148.34437086092714,24,39,-15.0,-3.0,-985.0,0,0,169,145,0,0,0,0,-1,0,9
2025-08-07T14:22:56.900938,0.8173672556877136,148.34437086092714,24,39,-15.0,-3.0,-985.0,0,0,169,145,0,0,0,0,-1,0,9
2025-08-07T14:22:56.938052,0.39461392164230347,85.49618320610686,24,39,-15.0,-3.0,-985.0,0,0,169,145,0,0,0,0,-3,0,0
2025-08-07T14:22:56.969055,0.4586060047149658,152.38095238095238,24,39,0.0,-8.0,-988.0,0,0,169,145,0,0,0,0,-2,30,19
2025-08-07T14:22:57.001554,0.7028993368148804,151.35135135135135,24,39,0.0,-8.0,-988.0,0,0,169,145,0,0,0,0,-2,0,9
2025-08-07T14:22:57.030823,0.8658273220062256,151.35135135135135,24,39,0.0,-8.0,-988.0,0,0,169,145,0,0,0,0,-2,0,8
2025-08-07T14:22:57.053962,0.840241551399231,150.33557046979865,24,39,0.0,-8.0,-988.0,0,0,169,145,0,0,0,0,-2,0,7
2025-08-07T14:22:57.072289,0.840241551399231,150.33557046979865,24,39,2.0,-19.0,-987.0,0,0,169,146,0,0,0,0,0,0,8
2025-08-07T14:22:57.104726,0.7728915810585022,151.35135135135135,24,39,2.0,-19.0,-987.0,0,0,169,146,0,0,0,0,-1,0,7
2025-08-07T14:22:57.136679,0.8368965983390808,152.38095238095238,24,39,2.0,-19.0,-987.0,0,0,169,146,0,0,0,0,-1,0,8
2025-08-07T14:22:57.172077,0.7862868309020996,144.51612903225808,24,39,-4.0,-1.0,-1011.0,0,0,170,148,0,0,0,0,-1,0,0
2025-08-07T14:22:57.204188,0.7962426543235779,140.0,24,39,-4.0,-1.0,-1011.0,0,0,170,148,0,0,0,0,-1,0,0
2025-08-07T14:22:57.233187,0.7938643097877502,139.1304347826087,24,39,-4.0,-1.0,-1011.0,0,0,170,148,0,0,0,0,-2,0,0
2025-08-07T14:22:57.266397,0.8151106238365173,153.42465753424656,25,39,-1.0,-7.0,-999.0,0,0,170,148,0,0,0,0,-2,0,0
2025-08-07T14:22:57.297807,0.7988370060920715,152.38095238095238,25,39,-1.0,-7.0,-999.0,0,0,170,148,0,0,0,0,-2,0,0
2025-08-07T14:22:57.327575,0.810383141040802,151.35135135135135,25,39,-1.0,-7.0,-999.0,0,0,170,148,0,0,0,0,-1,0,0
2025-08-07T14:22:57.353790,0.7871031165122986,149.33333333333334,25,39,-1.0,-7.0,-999.0,0,0,170,148,0,0,0,0,-1,0,0
2025-08-07T14:22:57.388043,0.8254978060722351,151.35135135135135,25,39,-2.0,5.0,-999.0,0,0,170,148,0,0,0,0,-1,0,0
2025-08-07T14:22:57.409309,0.8254978060722351,151.35135135135135,25,39,-2.0,5.0,-999.0,0,0,170,148,0,0,0,0,-1,0,0
2025-08-07T14:22:57.436640,0.8416644930839539,152.38095238095238,25,39,-2.0,5.0,-999.0,0,0,170,148,0,0,0,0,-1,0,0
2025-08-07T14:22:57.465600,0.7894900441169739,147.3684210526316,25,39,-9.0,-19.0,-985.0,0,0,170,147,0,0,0,0,-1,0,0
2025-08-07T14:22:57.497599,0.2792491614818573,85.49618320610686,25,39,-9.0,-19.0,-985.0,0,0,170,147,0,0,0,0,-3,0,0
2025-08-07T14:22:57.528307,0.7592628598213196,140.88050314465409,25,39,-9.0,-19.0,-985.0,0,0,170,147,0,0,0,0,-4,0,0
2025-08-07T14:22:57.563487,0.7563450932502747,142.6751592356688,25,39,-9.0,-19.0,-985.0,0,0,170,147,0,0,0,0,-4,0,0
2025-08-07T14:22:57.587236,0.7700178027153015,140.0,25,39,3.0,-19.0,-974.0,0,0,170,147,0,0,0,0,-4,0,0
2025-08-07T14:22:57.622699,0.7672474980354309,136.58536585365854,25,39,3.0,-19.0,-974.0,0,0,170,147,0,0,0,0,-4,0,0
2025-08-07T14:22:57.655253,0.7642181515693665,138.2716049382716,25,39,3.0,-19.0,-974.0,0,0,170,147,0,0,0,0,-2,0,0
2025-08-07T14:22:57.686991,0.8222735524177551,148.34437086092714,25,39,-3.0,-12.0,-987.0,0,0,170,148,0,0,0,0,-2,0,0
2025-08-07T14:22:57.714100,0.7754495143890381,141.77215189873417,25,39,-3.0,-12.0,-987.0,0,0,170,148,0,0,0,0,-2,0,0
2025-08-07T14:22:57.743460,0.7960866093635559,141.77215189873417,25,39,-3.0,-12.0,-987.0,0,0,170,148,0,0,0,0,-2,0,0
2025-08-07T14:22:57.774951,0.7946639657020569,143.5897435897436,25,39,3.0,0.0,-1003.0,0,0,170,147,0,0,0,0,-2,0,0
2025-08-07T14:22:57.795798,0.7946639657020569,143.5897435897436,25,39,3.0,0.0,-1003.0,0,0,170,147,0,0,0,0,-2,0,0
2025-08-07T14:22:57.826510,0.8166878819465637,148.34437086092714,25,39,3.0,0.0,-1003.0,0,0,170,147,0,0,0,0,-2,0,0
2025-08-07T14:22:57.858512,0.8020448088645935,147.3684210526316,25,39,3.0,0.0,-1003.0,0,0,170,147,0,0,0,0,-2,0,0
2025-08-07T14:22:57.889511,0.8020448088645935,147.3684210526316,25,39,-16.0,0.0,-995.0,0,0,170,146,0,0,0,0,-2,0,0
2025-08-07T14:22:57.914212,0.6559243202209473,142.6751592356688,25,39,-16.0,0.0,-995.0,0,0,170,146,0,0,0,0,-1,27,0
2025-08-07T14:22:57.948179,0.6559243202209473,142.6751592356688,25,39,-16.0,0.0,-995.0,0,0,170,146,0,0,0,0,0,27,0
2025-08-07T14:22:57.977451,0.7374804615974426,144.51612903225808,25,39,2.0,-8.0,-995.0,0,0,170,145,0,0,0,0,0,0,0
2025-08-07T14:22:58.010851,0.7374804615974426,144.51612903225808,25,39,2.0,-8.0,-995.0,0,0,170,145,0,0,0,0,0,0,0
2025-08-07T14:22:58.045946,0.7811678051948547,145.45454545454547,25,39,2.0,-8.0,-995.0,0,0,170,145,0,0,0,0,0,0,0
2025-08-07T14:22:58.076810,0.8110561966896057,148.34437086092714,25,39,2.0,-8.0,-995.0,0,0,170,145,0,0,0,0,-1,0,0
2025-08-07T14:22:58.111672,0.764672577381134,147.3684210526316,25,39,-6.0,1.0,-1031.0,0,0,170,145,0,0,0,0,-2,0,0
2025-08-07T14:22:58.139799,0.7850363254547119,147.3684210526316,25,39,-6.0,1.0,-1031.0,0,0,170,145,0,0,0,0,-2,0,0
2025-08-07T14:22:58.169721,0.30040016770362854,85.17110266159696,25,39,-6.0,1.0,-1031.0,0,0,170,145,0,0,0,0,-4,0,-18
2025-08-07T14:22:58.197675,0.7998912334442139,148.34437086092714,25,39,4.0,-5.0,-1002.0,0,0,170,145,0,0,0,0,-4,0,0
2025-08-07T14:22:58.232941,0.7518975138664246,146.40522875816993,25,39,4.0,-5.0,-1002.0,0,0,170,145,0,0,0,0,-4,0,0
2025-08-07T14:22:58.265164,0.794420599937439,146.40522875816993,25,39,4.0,-5.0,-1002.0,0,0,170,145,0,0,0,0,-4,0,0
2025-08-07T14:22:58.288163,0.7924873232841492,143.5897435897436,26,39,-8.0,9.0,-1006.0,0,0,170,144,0,0,0,0,-4,0,0
2025-08-07T14:22:58.314166,0.7924873232841492,143.5897435897436,26,39,-8.0,9.0,-1006.0,0,0,170,144,0,0,0,0,-2,0,0
2025-08-07T14:22:58.338164,0.7958661913871765,144.51612903225808,26,39,-8.0,9.0,-1006.0,0,0,170,144,0,0,0,0,-2,0,0
2025-08-07T14:22:58.364265,0.737581193447113,141.77215189873417,26,39,-8.0,9.0,-1006.0,0,0,170,144,0,0,0,0,-2,0,0
2025-08-07T14:22:58.387041,0.7428668141365051,145.45454545454547,26,39,-16.0,6.0,-1014.0,0,0,170,144,0,0,0,0,-2,0,0
2025-08-07T14:22:58.416406,0.7965518832206726,147.3684210526316,26,39,-16.0,6.0,-1014.0,0,0,170,144,0,0,0,0,-2,0,0
2025-08-07T14:22:58.447409,0.7823179364204407,145.45454545454547,26,39,-16.0,6.0,-1014.0,0,0,170,144,0,0,0,0,-2,0,0
2025-08-07T14:22:58.483898,0.773213803768158,143.5897435897436,26,39,-16.0,6.0,-1014.0,0,0,170,144,0,0,0,0,-2,0,0
2025-08-07T14:22:58.513320,0.7582882642745972,142.6751592356688,26,39,-10.0,-5.0,-995.0,0,0,170,145,0,0,0,0,-2,0,0
2025-08-07T14:22:58.548502,0.7582882642745972,142.6751592356688,26,39,-10.0,-5.0,-995.0,0,0,170,145,0,0,0,0,-2,0,0
2025-08-07T14:22:58.574327,0.7294804453849792,142.6751592356688,26,39,-10.0,-5.0,-995.0,0,0,170,145,0,0,0,0,-2,0,0
2025-08-07T14:22:58.607115,0.7307127714157104,138.2716049382716,26,39,-10.0,-4.0,-1002.0,0,0,170,145,0,0,0,0,-3,0,0
2025-08-07T14:22:58.638010,0.7344954609870911,139.1304347826087,26,39,-10.0,-4.0,-1002.0,0,0,170,145,0,0,0,0,-3,0,0
2025-08-07T14:22:58.668690,0.6436957120895386,141.77215189873417,26,39,-10.0,-4.0,-1002.0,0,0,170,145,0,0,0,0,-3,0,0
2025-08-07T14:22:58.706230,0.8000001311302185,146.40522875816993,26,39,7.0,-8.0,-1003.0,0,0,170,145,0,0,0,0,-3,0,0
2025-08-07T14:22:58.733521,0.25816139578819275,94.11764705882354,26,39,7.0,-8.0,-1003.0,0,0,170,145,0,0,0,0,-4,0,0
2025-08-07T14:22:58.763698,0.7902273535728455,141.77215189873417,26,39,7.0,-8.0,-1003.0,0,0,170,145,0,0,0,0,-4,0,0
2025-08-07T14:22:58.794194,0.5502620935440063,140.0,26,39,-24.0,6.0,-1003.0,0,0,170,144,0,0,0,0,-4,0,0
2025-08-07T14:22:58.822443,0.43286487460136414,138.2716049382716,26,39,-24.0,6.0,-1003.0,0,0,170,144,0,0,0,0,-4,0,0
2025-08-07T14:22:58.852947,0.7995509505271912,150.33557046979865,26,39,-24.0,6.0,-1003.0,0,0,170,144,0,0,0,0,-3,30,0
2025-08-07T14:22:58.887049,0.7995509505271912,150.33557046979865,26,39,-24.0,6.0,-1003.0,0,0,170,144,0,0,0,0,0,30,0
2025-08-07T14:22:58.920425,0.7995509505271912,150.33557046979865,26,39,-10.0,-2.0,-1008.0,0,0,170,146,0,0,0,0,0,30,0
2025-08-07T14:22:58.949768,0.7583138942718506,149.33333333333334,26,39,-10.0,-2.0,-1008.0,0,0,170,146,0,0,0,0,8,30,0
2025-08-07T14:22:58.978773,0.7583138942718506,149.33333333333334,26,39,-10.0,-2.0,-1008.0,0,0,170,146,0,0,0,0,15,30,0
2025-08-07T14:22:59.014478,0.7705559730529785,149.33333333333334,26,39,6.0,-1.0,-1009.0,0,0,170,146,0,0,0,0,15,30,0
2025-08-07T14:22:59.043715,0.30427706241607666,116.06217616580311,26,39,6.0,-1.0,-1009.0,0,0,170,146,0,0,0,0,0,0,0
2025-08-07T14:22:59.070936,0.37526917457580566,88.88888888888889,26,39,6.0,-1.0,-1009.0,0,0,170,146,0,0,0,0,-2,0,-18
2025-08-07T14:22:59.099666,0.7643014788627625,138.2716049382716,26,39,0.0,-8.0,-1047.0,0,0,170,145,0,0,0,0,-2,30,0
2025-08-07T14:22:59.130774,0.6983091831207275,134.1317365269461,26,39,0.0,-8.0,-1047.0,0,0,170,145,0,0,0,0,-2,30,0
2025-08-07T14:22:59.166823,0.7436181902885437,131.76470588235293,26,39,0.0,-8.0,-1047.0,0,0,170,145,0,0,0,0,-2,30,0
2025-08-07T14:22:59.198156,0.30819547176361084,89.95983935742971,26,39,0.0,-8.0,-1047.0,0,0,170,145,0,0,0,0,-4,0,-21
2025-08-07T14:22:59.225669,0.31803634762763977,92.56198347107438,26,39,-10.0,13.0,-1008.0,0,0,170,146,0,0,0,0,-3,0,-8
2025-08-07T14:22:59.257869,0.3850995600223541,87.5,26,39,-10.0,13.0,-1008.0,0,0,170,146,0,0,0,0,-6,0,-12
2025-08-07T14:22:59.289870,0.5334749817848206,113.70558375634518,26,39,-10.0,13.0,-1008.0,0,0,170,146,0,0,0,0,-8,0,0
2025-08-07T14:22:59.321490,0.3450816869735718,93.72384937238493,27,39,-12.0,5.0,-1006.0,0,0,170,146,0,0,0,0,-11,0,-15
2025-08-07T14:22:59.355707,0.29889875650405884,89.24302788844622,27,39,-12.0,5.0,-1006.0,0,0,170,146,0,0,0,0,-11,0,-14
2025-08-07T14:22:59.385920,0.29889875650405884,89.24302788844622,27,39,-12.0,5.0,-1006.0,0,0,170,146,0,0,0,0,-11,0,-12
2025-08-07T14:22:59.413918,0.2971334159374237,87.84313725490196,27,39,-12.0,3.0,-975.0,0,0,170,147,0,0,0,0,-10,0,-12
2025-08-07T14:22:59.447695,0.7102224826812744,120.43010752688173,27,39,-12.0,3.0,-975.0,0,0,170,147,0,0,0,0,-10,0,0
2025-08-07T14:22:59.475786,0.28026166558265686,89.95983935742971,27,39,-12.0,3.0,-975.0,0,0,170,147,0,0,0,0,-10,0,-19
2025-08-07T14:22:59.508244,0.28026166558265686,89.95983935742971,27,39,-5.0,6.0,-982.0,0,0,169,149,0,0,0,0,-9,0,-12
2025-08-07T14:22:59.539582,0.6772135496139526,108.7378640776699,27,39,-5.0,6.0,-982.0,0,0,169,149,0,0,0,0,-8,0,0
2025-08-07T14:22:59.577083,0.6423559188842773,108.7378640776699,27,39,-5.0,6.0,-982.0,0,0,169,149,0,0,0,0,-8,0,-8
2025-08-07T14:22:59.611082,0.5824888348579407,103.2258064516129,27,39,-13.0,1.0,-985.0,0,0,169,149,0,0,0,0,-9,0,-11
2025-08-07T14:22:59.636524,0.5435985326766968,126.55367231638418,27,39,-13.0,1.0,-985.0,0,0,169,149,0,0,0,0,-8,11,0
2025-08-07T14:22:59.665272,0.6658368110656738,124.44444444444444,27,39,-13.0,1.0,-985.0,0,0,169,149,0,0,0,0,-7,10,0
2025-08-07T14:22:59.700289,0.3633362352848053,122.40437158469945,27,39,-13.0,1.0,-985.0,0,0,169,149,0,0,0,0,-7,0,-8
2025-08-07T14:22:59.726824,0.5085916519165039,113.13131313131314,27,39,-11.0,0.0,-981.0,0,0,169,150,0,0,0,0,-6,0,-11
2025-08-07T14:22:59.757830,0.5904243588447571,102.28310502283105,27,39,-11.0,0.0,-981.0,0,0,169,150,0,0,0,0,-6,0,-16
2025-08-07T14:22:59.790316,0.5011422634124756,100.90090090090091,27,39,-11.0,0.0,-981.0,0,0,169,150,0,0,0,0,-7,0,-13
2025-08-07T14:22:59.828145,0.7519103288650513,90.68825910931174,27,39,-2.0,1.0,-988.0,0,0,169,150,0,0,0,0,-9,0,-20
2025-08-07T14:22:59.854295,0.7921884655952454,98.24561403508773,27,39,-2.0,1.0,-988.0,0,0,169,150,0,0,0,0,-10,0,-18
2025-08-07T14:22:59.885292,0.7921401858329773,103.2258064516129,27,39,-2.0,1.0,-988.0,0,0,169,150,0,0,0,0,-10,0,-19
2025-08-07T14:22:59.913878,0.7570669651031494,108.7378640776699,27,39,-2.0,1.0,-988.0,0,0,169,150,0,0,0,0,-9,30,-20
2025-08-07T14:22:59.949878,0.5880340337753296,104.18604651162791,27,39,-15.0,-1.0,-983.0,0,0,169,150,0,0,0,0,-9,0,-23
2025-08-07T14:22:59.981882,0.6431870460510254,106.1611374407583,27,39,-15.0,-1.0,-983.0,0,0,169,150,0,0,0,0,-8,0,-26
2025-08-07T14:23:00.016268,0.6431870460510254,106.1611374407583,27,39,-15.0,-1.0,-983.0,0,0,169,150,0,0,0,0,-7,0,-24
2025-08-07T14:23:00.045968,0.6879151463508606,105.66037735849056,27,39,2.0,2.0,-999.0,0,0,168,149,0,0,0,0,-7,0,-28
2025-08-07T14:23:00.073792,0.7492086887359619,108.21256038647343,27,39,2.0,2.0,-999.0,0,0,168,149,0,0,0,0,-9,0,-30
2025-08-07T14:23:00.102791,0.3327656090259552,121.08108108108108,27,39,2.0,2.0,-999.0,0,0,168,149,0,0,0,0,-8,0,-30
2025-08-07T14:23:00.132608,0.5833048820495605,100.90090090090091,27,39,-4.0,5.0,-1025.0,0,0,168,148,0,0,0,0,-8,0,-25
2025-08-07T14:23:00.165206,0.5794965028762817,103.70370370370371,27,39,-4.0,5.0,-1025.0,0,0,168,148,0,0,0,0,-8,0,-30
2025-08-07T14:23:00.196200,0.5990203619003296,114.87179487179488,27,39,-4.0,5.0,-1025.0,0,0,168,148,0,0,0,0,-8,0,-30
2025-08-07T14:23:00.235517,0.2572520971298218,69.78193146417445,27,39,6.0,-6.0,-986.0,0,0,167,148,0,0,0,0,-10,0,-8
2025-08-07T14:23:00.264837,0.5271615982055664,89.95983935742971,27,39,6.0,-6.0,-986.0,0,0,167,148,0,0,0,0,-12,10,-30
2025-08-07T14:23:00.297447,0.3644319176673889,69.1358024691358,28,39,1.0,9.0,-993.0,0,0,165,148,0,0,0,0,-14,0,-14
2025-08-07T14:23:00.320410,0.34807726740837097,86.15384615384616,28,39,1.0,9.0,-993.0,0,0,165,148,0,0,0,0,-15,10,-30
2025-08-07T14:23:00.356083,0.32045692205429077,79.15194346289752,28,39,1.0,9.0,-993.0,0,0,165,148,0,0,0,0,-16,10,-22
2025-08-07T14:23:00.387055,0.6936841607093811,80.57553956834532,28,39,-15.0,-1.0,-997.0,0,0,164,147,0,0,0,0,-16,0,-25
2025-08-07T14:23:00.416466,0.5031319260597229,79.43262411347517,28,39,-15.0,-1.0,-997.0,0,0,164,147,0,0,0,0,-16,0,-23
2025-08-07T14:23:00.445458,0.3987293243408203,110.34482758620689,28,39,-15.0,-1.0,-997.0,0,0,164,147,0,0,0,0,-14,0,-30
2025-08-07T14:23:00.481709,0.3987293243408203,110.34482758620689,28,39,-15.0,-1.0,-997.0,0,0,164,147,0,0,0,0,-13,0,-30
2025-08-07T14:23:00.515376,0.37610000371932983,113.70558375634518,28,39,-15.0,-1.0,-997.0,0,0,164,147,0,0,0,0,-11,12,-30
2025-08-07T14:23:00.540083,0.4493836760520935,116.06217616580311,28,39,-5.0,6.0,-1003.0,0,0,163,146,0,0,0,0,-9,18,-30
2025-08-07T14:23:00.571567,0.5054602026939392,113.70558375634518,28,39,-5.0,6.0,-1003.0,0,0,163,146,0,0,0,0,-7,12,-30
2025-08-07T14:23:00.606619,0.6630184054374695,112.0,28,39,-8.0,7.0,-996.0,0,0,162,147,0,0,0,0,-7,0,-30
2025-08-07T14:23:00.634659,0.693584144115448,110.34482758620689,28,39,-8.0,7.0,-996.0,0,0,162,147,0,0,0,0,-7,10,-28
2025-08-07T14:23:00.670251,0.8077698945999146,108.21256038647343,28,39,-8.0,7.0,-996.0,0,0,162,147,0,0,0,0,-7,10,-27
2025-08-07T14:23:00.705936,0.8205862641334534,116.06217616580311,28,39,-25.0,11.0,-1012.0,0,0,161,146,0,0,0,0,-8,11,-29
2025-08-07T14:23:00.738928,0.8254415392875671,107.17703349282297,28,39,-25.0,11.0,-1012.0,0,0,161,146,0,0,0,0,-8,0,-22
2025-08-07T14:23:00.760054,0.5542675256729126,112.0,28,39,-25.0,11.0,-1012.0,0,0,161,146,0,0,0,0,-8,11,-23
2025-08-07T14:23:00.790051,0.6777886152267456,110.34482758620689,28,39,0.0,-17.0,-989.0,0,0,159,144,0,0,0,0,-7,30,-20
2025-08-07T14:23:00.822055,0.6007920503616333,113.70558375634518,28,39,0.0,-17.0,-989.0,0,0,159,144,0,0,0,0,-6,0,-21
2025-08-07T14:23:00.855060,0.7382358312606812,114.28571428571429,28,39,0.0,-17.0,-989.0,0,0,159,144,0,0,0,0,-6,10,-18
2025-08-07T14:23:00.884350,0.3815693259239197,117.89473684210526,28,39,10.0,-6.0,-1003.0,0,0,158,142,0,0,0,0,-6,12,-17
2025-08-07T14:23:00.921698,0.8345363140106201,121.73913043478261,28,39,10.0,-6.0,-1003.0,0,0,158,142,0,0,0,0,-4,30,-16
2025-08-07T14:23:00.953694,0.8303324580192566,122.40437158469945,28,39,10.0,-6.0,-1003.0,0,0,158,142,0,0,0,0,-4,30,-15
2025-08-07T14:23:00.980267,0.3837229609489441,119.78609625668449,28,39,10.0,-6.0,-1003.0,0,0,158,142,0,0,0,0,-4,0,-13
2025-08-07T14:23:01.013263,0.6928279399871826,116.06217616580311,28,39,-20.0,6.0,-1000.0,0,0,156,141,0,0,0,0,-4,0,-11
2025-08-07T14:23:01.051467,0.6928279399871826,116.06217616580311,28,39,-20.0,6.0,-1000.0,0,0,156,141,0,0,0,0,-4,0,-12
2025-08-07T14:23:01.088471,0.5496692657470703,112.0,28,39,-20.0,6.0,-1000.0,0,0,156,141,0,0,0,0,-6,0,-8
2025-08-07T14:23:01.136700,0.39067086577415466,117.89473684210526,28,39,-17.0,16.0,-1035.0,0,0,156,141,0,0,0,0,-7,11,-11
2025-08-07T14:23:01.178519,0.3253343403339386,113.70558375634518,28,39,-17.0,16.0,-1035.0,0,0,156,141,0,0,0,0,-7,14,-8
2025-08-07T14:23:01.246341,0.5746793150901794,121.73913043478261,28,39,-7.0,-6.0,-995.0,0,0,155,140,0,0,0,0,-7,12,-10
2025-08-07T14:23:01.308346,0.5312952399253845,99.55555555555556,28,39,-7.0,-6.0,-995.0,0,0,155,140,0,0,0,0,-6,30,0
2025-08-07T14:23:01.396817,0.4378553032875061,101.35746606334841,29,39,0.0,4.0,-994.0,0,0,155,139,0,0,0,0,-7,11,0
2025-08-07T14:23:01.452214,0.26324599981307983,100.0,29,39,-22.0,22.0,-1013.0,0,0,155,140,0,0,0,0,-7,0,0
2025-08-07T14:23:01.497250,0.7380293607711792,97.81659388646288,29,39,-22.0,22.0,-1013.0,0,0,155,140,0,0,0,0,-8,0,0
2025-08-07T14:23:01.526693,0.7880593538284302,102.75229357798165,29,39,-6.0,-13.0,-1032.0,0,0,155,140,0,0,0,0,-9,11,0
2025-08-07T14:23:01.554687,0.7964885830879211,110.89108910891089,29,39,-6.0,-13.0,-1032.0,0,0,155,140,0,0,0,0,-9,11,0
2025-08-07T14:23:01.586699,0.8160092234611511,108.21256038647343,29,39,-6.0,-13.0,-1032.0,0,0,155,140,0,0,0,0,-9,0,0
2025-08-07T14:23:01.618205,0.8087939023971558,109.80392156862744,29,39,-29.0,16.0,-996.0,0,0,155,141,0,0,0,0,-8,0,0
2025-08-07T14:23:01.651483,0.8251872062683105,112.0,29,39,-29.0,16.0,-996.0,0,0,155,141,0,0,0,0,-8,0,0
2025-08-07T14:23:01.683316,0.8206342458724976,115.4639175257732,29,39,-29.0,16.0,-996.0,0,0,155,141,0,0,0,0,-7,0,0
